# WASP-18, TESS 2-minute cadence, TESS Sector 02
# time is days from the first measurement, flux is normalised
time,flux
0.580573,1.0001951
0.581962,1.0001745
0.583350,0.9995611
0.584739,0.9997838
0.586128,1.0001634
0.587517,1.0004997
0.588906,1.0007949
0.590295,1.0001537
0.591684,1.0011422
0.593073,1.0010943
0.594462,0.9998581
0.595851,0.9990219
0.597240,0.9999125
0.598629,0.9996018
0.600018,1.0004843
0.601407,1.0007904
0.602795,1.0003276
0.604184,0.9998056
0.605573,0.9992262
0.606962,1.0004360
0.608351,1.0009778
0.609740,1.0002137
0.611129,1.0012238
0.612518,1.0002670
0.613907,1.0007425
0.615296,1.0003890
0.616685,1.0000054
0.618074,1.0001071
0.619463,1.0007519
0.620852,1.0001439
0.622240,0.9998574
0.623629,0.9998206
0.625018,1.0000563
0.626407,1.0002726
0.627796,1.0005353
0.629185,1.0012233
0.630574,1.0002584
0.631963,1.0004357
0.633352,1.0008668
0.634741,0.9995045
0.636130,1.0002709
0.637519,1.0002155
0.638908,1.0009968
0.640297,1.0004541
0.641685,0.9998456
0.643074,1.0010821
0.644463,1.0011641
0.645852,1.0001756
0.647241,0.9990285
0.648630,1.0010489
0.650019,0.9999490
0.651408,1.0002526
0.652797,1.0007161
0.654186,1.0003981
0.655575,0.9999769
0.656964,0.9998177
0.658353,1.0006057
0.659742,1.0004416
0.661130,1.0004043
0.662519,1.0001507
0.663908,1.0006227
0.665297,0.9995292
0.666686,1.0002708
0.668075,1.0006399
0.669464,0.9999404
0.670853,1.0004194
0.672242,0.9994136
0.673631,0.9986964
0.675020,1.0008713
0.676409,1.0003990
0.677798,0.9999612
0.679187,1.0007573
0.680575,1.0012016
0.681964,1.0002605
0.683353,1.0003904
0.684742,0.9999279
0.686131,1.0003834
0.687520,1.0001468
0.688909,0.9999473
0.690298,1.0005512
0.691687,1.0006093
0.693076,0.9996795
0.694465,1.0003161
0.695854,1.0004870
0.697243,1.0000245
0.698632,0.9996332
0.700020,1.0001560
0.701409,0.9994864
0.702798,0.9999958
0.704187,1.0000373
0.705576,0.9998826
0.706965,1.0001864
0.708354,1.0001456
0.709743,0.9999272
0.711132,0.9995041
0.712521,0.9993282
0.713910,0.9995998
0.715299,1.0000858
0.716688,0.9998639
0.718077,0.9996325
0.719465,1.0008947
0.720854,0.9994317
0.722243,0.9997018
0.723632,0.9999067
0.725021,0.9995984
0.726410,0.9996766
0.727799,0.9991341
0.729188,1.0006545
0.730577,0.9998688
0.731966,1.0000987
0.733355,1.0007268
0.734744,0.9994892
0.736133,0.9996718
0.737522,1.0009117
0.738910,0.9999098
0.740299,1.0000419
0.741688,0.9997081
0.743077,1.0005373
0.744466,1.0006320
0.745855,0.9997184
0.747244,0.9995220
0.748633,1.0006358
0.750022,1.0007418
0.751411,1.0002536
0.752800,1.0006887
0.754189,0.9994833
0.755578,0.9996569
0.756967,0.9998459
0.758355,1.0001481
0.759744,1.0004127
0.761133,1.0003655
0.762522,1.0006996
0.763911,0.9997171
0.765300,1.0007403
0.766689,1.0001189
0.768078,1.0006963
0.769467,1.0004298
0.770856,1.0000451
0.772245,0.9995606
0.773634,1.0000255
0.775023,0.9993079
0.776412,1.0005129
0.777800,0.9990046
0.779189,1.0002713
0.780578,0.9994829
0.781967,0.9997090
0.783356,0.9994244
0.784745,0.9999219
0.786134,0.9996501
0.787523,0.9993397
0.788912,0.9997487
0.790301,0.9998012
0.791690,0.9993542
0.793079,0.9990206
0.794468,0.9995332
0.795857,0.9994162
0.797245,1.0000477
0.798634,0.9991407
0.800023,0.9999613
0.801412,1.0003060
0.802801,1.0001566
0.804190,0.9994521
0.805579,0.9994905
0.806968,0.9988402
0.808357,0.9992549
0.809746,0.9994129
0.811135,0.9992891
0.812524,0.9998708
0.813913,1.0004759
0.815302,1.0006284
0.816690,0.9998877
0.818079,0.9989762
0.819468,0.9983259
0.820857,0.9997628
0.822246,0.9990451
0.823635,0.9996173
0.826413,0.9990581
0.827802,0.9997079
0.829191,0.9993440
0.830580,0.9998117
0.831969,0.9990436
0.833358,0.9996634
0.834747,1.0000717
0.836135,0.9999451
0.837524,0.9995601
0.838913,1.0000036
0.840302,0.9998432
0.841691,0.9997793
0.843080,0.9999601
0.844469,0.9993229
0.845858,0.9985146
0.847247,1.0001375
0.848636,0.9990761
0.850025,0.9990216
0.851414,0.9987888
0.852803,0.9992908
0.854192,0.9999070
0.855580,0.9997222
0.856969,1.0006283
0.858358,0.9995134
0.859747,0.9992434
0.861136,0.9991756
0.862525,0.9999299
0.863914,0.9998429
0.865303,1.0000471
0.866692,0.9993989
0.868081,0.9989651
0.869470,1.0006182
0.870859,1.0004079
0.872248,1.0008492
0.873637,0.9997841
0.875025,1.0003834
0.876414,1.0006546
0.877803,0.9995756
0.879192,0.9994251
0.880581,1.0002713
0.881970,1.0000446
0.883359,0.9999757
0.884748,1.0012037
0.886137,1.0002894
0.887526,1.0009425
0.888915,0.9991944
0.890304,0.9999706
0.891693,1.0004273
0.893081,1.0002821
0.894470,0.9995500
0.895859,1.0007082
0.897248,0.9991611
0.898637,1.0002275
0.900026,1.0004636
0.901415,1.0006471
0.902804,0.9998852
0.904193,1.0002373
0.905582,1.0003864
0.906971,1.0003623
0.908360,1.0001199
0.909749,0.9989793
0.911138,0.9993559
0.912526,1.0011392
0.913915,1.0002485
0.915304,1.0002213
0.916693,1.0003358
0.918082,0.9998425
0.919471,0.9993971
0.920860,0.9999221
0.922249,0.9988716
0.923638,1.0006749
0.925027,1.0009927
0.926416,1.0005315
0.927805,1.0002591
0.929194,0.9996968
0.930583,1.0005760
0.931971,0.9999476
0.933360,1.0003902
0.934749,1.0008129
0.936138,0.9989634
0.937527,1.0001464
0.938916,0.9997436
0.940305,0.9998901
0.941694,1.0005108
0.943083,0.9999457
0.944472,0.9999984
0.945861,0.9994282
0.947250,1.0006313
0.948639,1.0008032
0.950028,0.9992487
0.951416,0.9998032
0.952805,1.0001350
0.954194,1.0002402
0.955583,0.9996834
0.956972,1.0006151
0.958361,0.9993566
0.959750,1.0014519
0.961139,1.0005436
0.962528,0.9997900
0.963917,0.9998888
0.965306,1.0002632
0.966695,0.9999585
0.968084,1.0005645
0.969473,0.9998165
0.970861,1.0005588
0.972250,1.0003857
0.973639,0.9995063
0.975028,0.9992401
0.976417,1.0006172
0.977806,1.0004951
0.979195,1.0000512
0.980584,1.0008409
0.981973,0.9997755
0.983362,1.0013830
0.984751,0.9998723
0.986140,1.0000311
0.987529,1.0008304
0.988918,0.9999121
0.990306,1.0008412
0.991695,1.0008082
0.993084,1.0002383
0.994473,0.9997405
0.995862,1.0001929
0.997251,1.0002092
0.998640,1.0005169
1.000029,1.0000837
1.001418,1.0000923
1.002807,1.0003616
1.004196,1.0005236
1.005585,1.0004284
1.006974,0.9996367
1.008363,0.9996514
1.009751,1.0007826
1.011140,0.9984073
1.012529,1.0001557
1.013918,1.0002535
1.015307,1.0001897
1.016696,1.0008202
1.018085,1.0001372
1.019474,1.0003301
1.020863,0.9995632
1.022252,0.9998885
1.023641,1.0002898
1.025030,0.9988712
1.026419,1.0006930
1.027808,0.9999279
1.029196,0.9994955
1.030585,0.9995420
1.031974,1.0003698
1.033363,0.9999473
1.034752,0.9999463
1.036141,1.0002393
1.037530,1.0003288
1.038919,1.0002081
1.040308,1.0011061
1.041697,1.0003868
1.043086,1.0000786
1.044475,0.9998291
1.045864,0.9993876
1.047252,1.0003994
1.048641,1.0004379
1.050030,0.9993424
1.051419,0.9996485
1.052808,1.0001461
1.054197,0.9992928
1.055586,1.0007216
1.056975,0.9995496
1.058364,0.9998743
1.059753,0.9990877
1.061142,1.0005689
1.062531,1.0003301
1.063920,1.0000348
1.065309,1.0005127
1.066697,1.0007158
1.068086,0.9995419
1.069475,1.0007186
1.070864,1.0000390
1.072253,1.0003066
1.073642,0.9996470
1.075031,0.9991494
1.076420,0.9984500
1.077809,1.0001810
1.079198,1.0003861
1.080587,1.0000088
1.081976,1.0006502
1.083365,1.0000753
1.084754,0.9999018
1.086142,1.0004232
1.087531,1.0001172
1.088920,1.0005414
1.090309,0.9990347
1.091698,1.0003512
1.093087,0.9993842
1.094476,1.0003112
1.095865,0.9998754
1.097254,0.9999371
1.098643,0.9997714
1.100032,1.0000505
1.101421,0.9991910
1.102810,1.0000596
1.104199,0.9999710
1.105587,0.9998787
1.106976,1.0000039
1.108365,1.0002816
1.109754,0.9997822
1.111143,0.9993092
1.112532,1.0005365
1.113921,1.0004455
1.115310,1.0005767
1.116699,0.9999178
1.118088,1.0003727
1.119477,0.9989952
1.120866,1.0004331
1.122255,0.9990249
1.123644,0.9999473
1.125032,0.9993684
1.126421,1.0002981
1.127810,1.0003620
1.129199,1.0004003
1.130588,1.0002452
1.131977,1.0001347
1.133366,1.0000960
1.134755,0.9994380
1.136144,0.9997646
1.137533,0.9995550
1.138922,0.9996154
1.140311,1.0004390
1.141700,0.9999168
1.143089,0.9999495
1.144477,1.0001931
1.145866,0.9994973
1.147255,1.0007934
1.148644,1.0002030
1.150033,0.9996535
1.151422,1.0001386
1.152811,0.9989310
1.154200,1.0002082
1.155589,1.0003451
1.156978,1.0001907
1.158367,1.0000852
1.159756,0.9990757
1.161145,0.9989386
1.162533,0.9995899
1.163922,0.9994120
1.165311,1.0002449
1.166700,0.9999290
1.168089,1.0002218
1.169478,1.0003350
1.170867,0.9991094
1.172256,0.9992091
1.173645,1.0004842
1.175034,1.0002510
1.176423,1.0005471
1.177812,0.9996319
1.179201,0.9993543
1.180590,0.9994213
1.181978,1.0002519
1.183367,0.9990677
1.184756,0.9998513
1.186145,1.0003979
1.187534,1.0000443
1.188923,1.0003059
1.190312,0.9999028
1.191701,0.9994696
1.193090,0.9991770
1.194479,1.0012063
1.195868,0.9994339
1.197257,0.9996630
1.198646,0.9985479
1.200035,0.9993673
1.201423,0.9995016
1.202812,1.0006506
1.204201,1.0005775
1.205590,0.9995350
1.206979,0.9993152
1.208368,0.9999570
1.209757,0.9998266
1.211146,1.0002975
1.212535,1.0002187
1.213924,0.9996664
1.215313,0.9998985
1.216702,0.9995308
1.218091,0.9996084
1.219480,0.9995416
1.220868,0.9999746
1.222257,0.9999743
1.223646,0.9997243
1.226424,0.9989923
1.227813,0.9998528
1.229202,0.9997171
1.230591,0.9999050
1.231980,0.9993350
1.233369,0.9990343
1.234758,1.0001310
1.236147,0.9997612
1.237536,0.9987858
1.238925,0.9997962
1.240313,0.9991850
1.241702,1.0001679
1.243091,0.9993555
1.244480,0.9992932
1.245869,0.9976316
1.247258,0.9971155
1.248647,0.9977910
1.250036,0.9961948
1.251425,0.9954205
1.252814,0.9970582
1.254203,0.9969565
