# TOI-270, TESS 2-minute cadence, TESS Sector 03
# time is days from the first measurement, flux is normalised
time,flux
4.565366,1.0010233
4.566755,0.9973907
4.568144,0.9991971
4.569533,0.9977429
4.570922,1.0007563
4.572311,1.0023006
4.573700,1.0021797
4.575089,1.0017049
4.576478,1.0012976
4.577867,1.0033890
4.579256,0.9995220
4.580644,1.0024265
4.582033,0.9998093
4.583422,1.0014142
4.584811,1.0002908
4.586200,1.0002679
4.587589,0.9998709
4.588978,1.0011395
4.590367,0.9995423
4.591756,0.9978354
4.593145,0.9997308
4.594534,0.9998695
4.595922,1.0016730
4.597311,0.9998876
4.598700,0.9976204
4.600089,1.0002555
4.601478,0.9994586
4.602867,0.9999555
4.604256,1.0005556
4.605645,0.9991168
4.607034,0.9995743
4.608423,0.9995151
4.609812,1.0011560
4.611201,0.9975251
4.612589,0.9988032
4.613978,0.9989209
4.615367,0.9995080
4.616756,0.9997607
4.618145,0.9998453
4.619534,1.0004210
4.620923,0.9990631
4.622312,0.9995615
4.623701,1.0004224
4.625090,0.9983708
4.626479,1.0002570
4.627867,0.9997298
4.629256,1.0003955
4.630645,0.9978279
4.632034,1.0006231
4.633423,1.0012122
4.634812,0.9987236
4.636201,1.0006280
4.637590,1.0010782
4.638979,1.0015782
4.640368,1.0003102
4.641757,0.9995220
4.643146,1.0002325
4.644534,0.9988540
4.645923,0.9986130
4.647312,0.9993815
4.648701,1.0005664
4.650090,0.9985808
4.651479,0.9996930
4.652868,1.0009976
4.654257,0.9995987
4.655646,1.0006909
4.657035,1.0005040
4.658424,1.0013339
4.659813,1.0008793
4.661201,0.9999845
4.662590,0.9975198
4.663979,1.0012813
4.665368,0.9982781
4.666757,1.0007170
4.668146,1.0012839
4.669535,1.0016113
4.670924,1.0026546
4.672313,1.0008901
4.673702,1.0007566
4.675091,1.0020231
4.676479,1.0011010
4.677868,1.0001395
4.679257,1.0003639
4.680646,0.9981481
4.682035,1.0003086
4.683424,1.0010064
4.684813,0.9990197
4.686202,1.0015694
4.687591,0.9993215
4.688980,1.0007729
4.690369,0.9992127
4.691758,1.0002564
4.693146,1.0022665
4.694535,0.9986284
4.695924,1.0005258
4.697313,1.0009586
4.698702,0.9978842
4.700091,0.9996206
4.701480,0.9988732
4.702869,0.9979294
4.704258,0.9987425
4.705647,0.9971438
4.707036,0.9975697
4.708424,1.0030372
4.709813,1.0010714
4.711202,0.9982754
4.712591,0.9989078
4.713980,0.9981018
4.715369,1.0004600
4.716758,0.9988183
4.718147,0.9996856
4.719536,0.9992007
4.720925,1.0019566
4.722314,0.9986470
4.723703,0.9983949
4.725091,1.0023017
4.726480,0.9978160
4.727869,1.0008090
4.729258,1.0004360
4.730647,1.0002676
4.732036,0.9993277
4.733425,1.0000479
4.734814,1.0013900
4.736203,0.9990929
4.737592,1.0006139
4.738981,0.9987853
4.740369,0.9995564
4.741758,1.0003260
4.743147,0.9996827
4.744536,1.0012883
4.745925,0.9984675
4.747314,0.9992604
4.748703,1.0007440
4.750092,1.0005352
4.751481,1.0009896
4.752870,0.9995220
4.754259,1.0002876
4.755648,0.9993103
4.757036,0.9983705
4.758425,1.0000905
4.759814,1.0009337
4.761203,1.0032492
4.762592,0.9995486
4.763981,0.9994243
4.765370,1.0001663
4.766759,1.0011784
4.768148,1.0006744
4.769537,0.9996221
4.770926,1.0012366
4.772314,0.9996632
4.773703,1.0012078
4.775092,1.0005545
4.776481,1.0011952
4.777870,1.0002712
4.779259,1.0008548
4.780648,0.9978827
4.782037,0.9999508
4.783426,0.9999033
4.784815,0.9990778
4.786204,0.9992550
4.787593,1.0020201
4.788981,1.0019505
4.790370,1.0000231
4.791759,1.0013071
4.793148,1.0001899
4.794537,1.0008598
4.795926,1.0014756
4.797315,0.9998360
4.798704,0.9999365
4.800093,0.9996436
4.801482,1.0006910
4.802871,0.9998827
4.804259,0.9994219
4.805648,0.9988117
4.807037,0.9986560
4.808426,1.0025168
4.809815,0.9998517
4.811204,0.9996856
4.812593,1.0012081
4.813982,0.9992753
4.815371,1.0012409
4.816760,0.9989854
4.818149,1.0011869
4.819537,1.0006232
4.820926,0.9986596
4.822315,0.9997920
4.823704,0.9996498
4.825093,0.9998044
4.826482,0.9970839
4.827871,0.9990856
4.829260,0.9983829
4.830649,1.0004521
4.832038,1.0011693
4.833427,0.9985371
4.834816,1.0009099
4.836204,0.9994447
4.837593,1.0001111
4.838982,0.9992546
4.840371,1.0004902
4.841760,1.0013021
4.843149,1.0004870
4.844538,0.9998050
4.845927,1.0008291
4.847316,0.9998788
4.848705,0.9977726
4.850094,1.0014273
4.851482,0.9995052
4.852871,0.9981326
4.854260,1.0011076
4.855649,0.9995848
4.857038,1.0000252
4.858427,1.0012086
4.859816,1.0030428
4.861205,1.0011985
4.862594,0.9983858
4.863983,0.9997018
4.865372,0.9989065
4.866761,1.0010514
4.868149,0.9980339
4.869538,0.9998659
4.870927,0.9963063
4.872316,0.9999471
4.873705,0.9977750
4.875094,1.0007830
4.876483,1.0022985
4.877872,1.0008418
4.879261,0.9982963
4.880650,1.0008475
4.882039,1.0025501
4.883427,0.9996417
4.884816,1.0006648
4.886205,0.9988538
4.887594,1.0002852
4.888983,0.9999979
4.890372,0.9985535
4.891761,1.0005412
4.893150,0.9994808
4.894539,0.9993491
4.895928,0.9996466
4.897317,1.0016128
4.898706,0.9988424
4.900094,1.0011534
4.901483,0.9989345
4.902872,1.0009224
4.904261,1.0005993
4.905650,1.0014475
4.907039,0.9996963
4.908428,0.9990124
4.909817,1.0007858
4.911206,0.9992007
4.912595,0.9993806
4.913984,0.9987340
4.915372,0.9981397
4.916761,1.0001883
4.918150,1.0003801
4.919539,0.9993828
4.920928,1.0001961
4.922317,0.9998274
4.923706,1.0010886
4.925095,1.0012422
4.926484,1.0006131
4.927873,1.0015757
4.929262,0.9998342
4.930651,1.0005904
4.932039,1.0007651
4.933428,1.0007106
4.934817,1.0006967
4.936206,0.9988666
4.937595,1.0011261
4.938984,1.0012339
4.940373,1.0004961
4.941762,1.0031777
4.943151,0.9996202
4.944540,0.9977679
4.945929,1.0003574
4.947317,0.9986317
4.948706,0.9996096
4.950095,0.9993327
4.951484,0.9998698
4.952873,1.0016090
4.954262,0.9982142
4.955651,1.0005450
4.957040,1.0017572
4.958429,0.9989665
4.959818,1.0007725
4.961207,1.0003630
4.962596,0.9996710
4.963984,1.0013173
4.965373,0.9992746
4.966762,0.9986419
4.968151,1.0004267
4.969540,1.0011844
4.970929,0.9985045
4.972318,0.9975065
4.973707,1.0016692
4.975096,1.0000788
4.976485,1.0012925
4.977874,0.9994118
4.979262,0.9998791
4.980651,0.9975040
4.982040,1.0001657
4.983429,0.9979083
4.984818,0.9995062
4.986207,0.9997283
4.987596,1.0018517
4.988985,0.9972055
4.990374,0.9985588
4.991763,0.9999332
4.993152,1.0016540
4.994541,0.9984737
4.995929,0.9993543
4.997318,1.0000544
4.998707,0.9995376
5.000096,1.0008729
5.001485,0.9989471
5.002874,1.0001961
5.004263,0.9996361
5.005652,0.9972283
5.007041,1.0008015
5.008430,0.9995241
5.009819,1.0015499
5.011207,1.0014882
5.012596,1.0001402
5.013985,1.0009719
5.015374,0.9981709
5.016763,0.9990345
5.018152,0.9999568
5.019541,1.0001595
5.020930,0.9992988
5.022319,1.0021037
5.023708,1.0001507
5.025097,1.0011190
5.026486,0.9993127
5.027874,1.0018076
5.029263,1.0006852
5.030652,1.0005121
5.032041,1.0013217
5.033430,1.0015735
5.034819,0.9994801
5.036208,1.0018400
5.037597,0.9976220
5.038986,0.9995455
5.040375,0.9981640
5.041764,0.9978299
5.043152,0.9980260
5.044541,1.0009099
5.045930,1.0011653
5.047319,1.0000262
5.048708,1.0006765
5.050097,0.9983696
5.051486,0.9996183
5.052875,0.9998411
5.054264,0.9992203
5.055653,1.0015536
5.057042,0.9997032
5.058430,1.0016474
5.059819,1.0002655
5.061208,1.0007847
5.062597,1.0003606
5.063986,1.0026840
5.065375,0.9980630
5.066764,0.9972378
5.068153,1.0013287
5.069542,1.0008251
5.070931,1.0006818
5.072320,0.9993652
5.073709,1.0009804
5.075097,0.9998157
5.076486,1.0022717
5.077875,0.9982606
5.079264,0.9990751
5.080653,0.9999759
5.082042,0.9986670
5.083431,1.0011848
5.084820,1.0006430
5.086209,0.9985148
5.087598,0.9996560
5.088987,1.0001749
5.090375,0.9996156
5.091764,0.9976264
5.093153,1.0003582
5.094542,0.9992510
5.095931,0.9991030
5.097320,1.0012529
5.098709,1.0011220
5.100098,1.0019298
5.101487,1.0003565
5.102876,1.0005989
5.104265,1.0033140
5.105654,1.0016252
5.107042,0.9997893
5.108431,0.9985781
5.109820,1.0007332
5.111209,0.9996271
5.112598,1.0003703
5.113987,1.0001285
5.115376,1.0015942
5.116765,1.0010140
5.118154,0.9970917
5.119543,0.9998243
5.120932,1.0014184
5.122320,0.9999037
5.123709,1.0010135
5.125098,0.9998424
5.126487,0.9993238
5.127876,0.9998336
5.129265,0.9975859
5.130654,0.9992222
5.132043,0.9995655
5.133432,1.0010582
5.134821,1.0008283
5.136210,1.0009368
5.137599,0.9992114
5.138987,0.9984132
5.140376,1.0013121
5.141765,0.9988500
5.143154,0.9997884
5.144543,0.9992265
5.145932,1.0000601
5.147321,1.0020198
5.148710,1.0008832
5.150099,1.0007325
5.151488,1.0003299
5.152877,1.0009891
5.154265,1.0001965
5.155654,1.0008976
5.157043,1.0011043
5.158432,1.0001026
5.159821,0.9998733
5.161210,0.9984097
5.162599,0.9983997
5.163988,1.0028584
5.165377,0.9986758
5.166766,0.9995841
5.168155,0.9985950
5.169544,0.9986285
5.170932,0.9995304
5.172321,0.9994408
5.173710,0.9990283
5.175099,1.0001570
5.176488,0.9988661
5.177877,0.9997262
5.179266,0.9993989
5.180655,1.0010280
5.182044,0.9999600
5.183433,0.9992534
5.184822,1.0009718
5.186210,1.0002355
5.187599,1.0010098
5.188988,1.0016900
5.190377,0.9990983
5.191766,1.0013773
5.193155,0.9995797
5.194544,0.9989322
5.195933,1.0025336
5.197322,1.0001216
5.198711,0.9983964
5.200100,1.0003120
5.201488,1.0005764
5.202877,0.9994911
5.204266,0.9988660
5.205655,1.0008257
5.207044,1.0005089
5.208433,0.9995613
5.209822,1.0027123
5.211211,0.9992200
5.212600,1.0009238
5.213989,0.9979517
5.215378,0.9995689
5.216767,0.9978224
5.218155,1.0021502
5.219544,0.9996520
5.220933,0.9982089
5.222322,1.0010155
5.223711,1.0000162
5.225100,0.9988256
5.226489,1.0009549
5.227878,1.0001737
5.229267,1.0011142
5.230656,1.0003622
5.232045,1.0009994
5.233433,0.9999458
5.234822,0.9987610
5.236211,0.9992101
5.237600,0.9996955
5.238989,1.0002181
5.240378,1.0019259
5.241767,1.0028767
5.243156,1.0006855
5.244545,0.9993638
5.245934,0.9994372
5.247323,0.9981937
5.248712,0.9983249
5.250100,0.9976607
5.251489,1.0000656
5.252878,0.9991488
5.254267,1.0000175
5.255656,1.0005169
5.257045,0.9991486
5.258434,0.9991875
5.259823,1.0030401
5.261212,1.0001713
5.262601,0.9990088
5.263990,0.9996603
5.265378,0.9986490
5.266767,0.9991118
5.268156,1.0024283
5.269545,1.0004392
5.270934,1.0010046
5.272323,0.9976006
5.273712,0.9993939
5.275101,0.9977626
5.276490,1.0007161
5.277879,0.9968840
5.279268,1.0009490
5.280657,0.9981451
5.282045,0.9985054
5.283434,0.9999611
5.284823,1.0004148
5.286212,0.9998116
5.287601,0.9969226
5.288990,1.0004364
5.290379,0.9990572
5.291768,1.0016574
5.293157,1.0003751
5.294546,1.0009611
5.295935,1.0005845
5.297323,0.9996888
5.298712,1.0007318
5.300101,0.9994593
5.301490,1.0013222
5.302879,1.0001589
5.304268,1.0022634
5.305657,1.0013784
5.307046,1.0003521
5.308435,1.0005457
5.309824,1.0005703
5.311213,1.0013784
5.312601,1.0027541
5.313990,1.0016443
5.316768,0.9985310
5.318157,0.9984962
5.319546,0.9988375
5.320935,0.9988742
5.322324,0.9988280
5.323713,0.9989712
5.325102,1.0020067
5.326491,1.0004984
5.327880,1.0027838
5.329268,0.9982877
5.330657,1.0004656
5.332046,1.0000159
5.333435,0.9997001
5.334824,0.9995214
5.336213,1.0002763
5.337602,0.9991645
5.338991,1.0011805
5.340380,0.9996186
5.341769,0.9991732
5.343158,0.9984991
5.344546,0.9990919
5.345935,1.0015733
5.347324,0.9992568
5.350102,1.0005283
5.351491,1.0002235
5.352880,1.0007768
5.354269,0.9985759
5.355658,0.9982447
5.357047,1.0006802
5.358436,1.0012570
5.359825,0.9998115
5.361213,0.9999053
5.362602,0.9994285
5.363991,1.0001647
5.365380,0.9995882
5.366769,0.9989010
5.368158,1.0006547
5.369547,1.0004362
5.370936,1.0023957
5.372325,1.0019288
5.373714,1.0003622
5.375103,1.0031194
5.376491,0.9991779
5.377880,1.0011030
5.379269,1.0026613
5.380658,0.9972172
5.382047,1.0005824
5.383436,1.0016582
5.384825,0.9981404
5.386214,0.9998000
5.387603,0.9974766
5.388992,0.9999017
5.390381,0.9984108
5.391769,0.9992535
5.393158,1.0004402
5.394547,1.0009876
5.395936,1.0009644
5.397325,1.0005004
5.398714,0.9985031
5.400103,0.9994806
5.401492,0.9986834
5.402881,1.0007186
5.404270,0.9990993
5.405659,1.0003103
5.407048,0.9994516
5.408436,0.9988083
5.409825,1.0009444
5.411214,0.9987489
5.412603,1.0026917
5.413992,1.0020607
5.415381,0.9987530
5.416770,0.9988525
5.418159,1.0008202
5.419548,1.0020013
5.420937,1.0007083
5.422326,1.0014324
5.423714,0.9995806
5.425103,1.0011224
5.426492,1.0005165
5.427881,0.9993576
5.429270,1.0014514
5.430659,0.9998993
5.432048,0.9992327
5.433437,1.0007439
5.434826,0.9990942
5.436215,0.9977826
5.437604,1.0001735
5.438992,1.0016990
5.440381,1.0009928
5.441770,1.0001389
5.443159,1.0013059
5.444548,1.0006157
5.445937,1.0011313
5.447326,0.9979040
5.448715,1.0003117
5.450104,0.9988812
5.451493,1.0020985
5.452882,1.0010857
5.454271,0.9972132
5.455659,1.0008393
5.457048,0.9994264
5.458437,1.0005867
5.459826,1.0013394
5.461215,0.9987624
5.462604,1.0005583
5.463993,0.9985972
5.465382,1.0007560
5.466771,0.9992086
5.468160,1.0010456
5.469549,0.9991500
5.470937,1.0008985
5.472326,0.9990291
5.473715,0.9987472
5.475104,0.9992171
5.476493,0.9994443
5.477882,0.9996744
5.479271,1.0014336
5.480660,1.0012772
5.482049,0.9987984
5.483438,1.0000137
5.484827,0.9984550
5.486216,0.9990039
5.487604,0.9997992
5.488993,0.9989981
5.490382,1.0007198
5.491771,0.9976047
5.493160,1.0012484
5.494549,1.0000714
5.495938,1.0002658
5.497327,1.0014384
5.498716,1.0011760
5.500105,1.0016626
5.501494,0.9989025
5.502882,1.0002078
5.504271,1.0012040
5.505660,1.0001355
5.507049,0.9993853
5.508438,1.0019373
5.509827,0.9966647
5.511216,0.9997756
5.512605,1.0009708
5.513994,0.9988150
5.515383,0.9997248
5.516772,0.9982377
5.518160,0.9993913
5.519549,1.0003031
5.520938,0.9993664
5.522327,1.0004070
5.523716,1.0004142
5.525105,0.9994092
5.526494,0.9997396
5.527883,1.0012699
5.529272,1.0010951
5.530661,1.0012600
5.532050,0.9998843
5.533439,0.9980220
5.534827,1.0016922
5.536216,1.0010778
5.537605,1.0011343
5.538994,1.0010916
5.540383,0.9980507
5.541772,1.0016136
5.543161,1.0001697
5.544550,1.0016323
5.545939,1.0011232
5.547328,0.9999177
5.548717,1.0009460
5.550105,0.9992320
5.551494,0.9974048
5.552883,1.0012977
5.554272,0.9990951
5.555661,1.0000445
5.557050,0.9987818
5.558439,0.9999022
5.559828,1.0002657
5.561217,0.9965083
5.562606,0.9996344
5.563995,0.9987390
5.565383,0.9999055
5.566772,0.9998002
5.568161,1.0007240
5.569550,1.0000830
5.570939,1.0001452
5.572328,0.9993086
5.573717,0.9979143
5.575106,1.0012278
5.576495,1.0015615
5.577884,1.0014094
5.579273,0.9989564
5.580662,1.0021632
5.582050,1.0010226
5.583439,0.9988414
5.584828,0.9987587
5.586217,1.0007540
5.587606,1.0000770
5.588995,0.9987916
5.590384,0.9992038
5.591773,0.9971421
5.593162,0.9992881
5.594551,1.0009347
5.595940,0.9996264
5.597328,0.9991063
5.598717,0.9988532
5.600106,1.0001677
5.601495,0.9999541
5.602884,1.0001330
5.604273,1.0011741
5.605662,1.0008955
5.607051,1.0009756
5.609829,0.9995634
5.611218,1.0014997
5.612607,1.0006094
5.613995,0.9991433
5.615384,1.0004490
5.616773,1.0001102
5.618162,1.0016486
5.619551,1.0028515
5.620940,0.9972352
5.622329,0.9996023
5.623718,1.0001243
5.625107,0.9989638
5.626496,1.0015799
5.627885,0.9985866
5.629273,1.0020636
5.630662,1.0004122
5.632051,0.9988389
5.633440,0.9987421
5.634829,1.0001038
5.636218,1.0013415
5.637607,1.0014712
5.638996,1.0010600
5.640385,0.9996129
5.641774,0.9978798
5.643163,1.0007685
5.644551,0.9998391
5.645940,0.9984998
5.647329,1.0005128
5.648718,1.0014400
5.650107,0.9998148
5.651496,0.9991838
5.652885,0.9980023
5.654274,0.9989778
5.655663,0.9976884
5.657052,1.0018660
5.658441,0.9993253
5.659830,0.9992058
5.661218,0.9989112
5.662607,1.0005157
5.663996,0.9997227
5.665385,1.0001727
5.666774,0.9995380
5.668163,0.9987421
5.669552,0.9991574
5.670941,1.0009090
5.672330,0.9992304
5.673719,1.0006771
5.675108,1.0009447
5.676496,1.0011744
5.677885,1.0001697
5.679274,1.0009931
5.680663,0.9993501
5.682052,1.0000500
5.683441,0.9973479
5.684830,1.0011596
5.686219,0.9981513
5.687608,1.0002874
5.688997,1.0003282
5.690386,0.9991960
5.691774,0.9990668
5.693163,0.9997625
5.694552,0.9998056
5.695941,0.9985294
5.697330,0.9999747
5.698719,0.9998316
5.700108,0.9991772
5.701497,0.9983610
5.702886,0.9990447
5.704275,1.0003146
5.705664,1.0000282
5.707053,1.0003898
5.708441,1.0022262
5.709830,0.9991171
5.711219,0.9987305
5.712608,0.9992380
5.713997,0.9998078
5.715386,1.0015337
5.716775,0.9993380
5.718164,1.0007444
5.719553,1.0007975
5.720942,1.0006910
5.722331,0.9994429
5.723719,1.0016978
5.725108,0.9990122
5.726497,1.0007225
5.727886,1.0011230
5.729275,0.9990378
5.730664,0.9998595
5.732053,1.0005313
5.733442,1.0007164
5.734831,0.9991362
5.736220,1.0013230
5.737609,0.9982118
5.738997,0.9998643
5.740386,1.0003897
5.741775,0.9994817
5.743164,0.9992393
5.744553,0.9998226
5.745942,0.9998615
5.747331,1.0012656
5.748720,1.0015224
5.750109,1.0013397
5.751498,1.0011332
5.752887,1.0003177
5.754276,1.0004341
5.755664,0.9999537
5.757053,0.9988288
5.758442,1.0010124
5.759831,0.9997248
5.761220,0.9995794
5.762609,1.0002064
5.763998,0.9987045
5.765387,0.9995275
5.766776,0.9971582
5.768165,0.9994765
5.769554,0.9992826
5.770942,1.0003151
5.772331,0.9979529
5.773720,1.0016179
5.775109,0.9983516
5.776498,0.9988057
5.777887,1.0007808
5.779276,0.9973616
5.780665,0.9998898
5.782054,1.0000858
5.783443,0.9976363
5.784832,0.9992415
5.786220,1.0005610
5.787609,1.0009270
5.788998,1.0006368
5.790387,1.0001946
5.791776,1.0000787
5.793165,1.0014644
5.794554,1.0006702
5.795943,0.9992590
5.797332,0.9996967
5.798721,0.9996239
5.800110,1.0003507
5.801499,0.9994798
5.802887,1.0004058
5.804276,1.0022664
5.805665,0.9989064
5.807054,1.0007726
5.808443,1.0002657
5.809832,0.9992884
5.811221,0.9980326
5.812610,0.9988979
5.813999,1.0002195
5.815388,0.9979000
5.816777,1.0025853
5.818165,1.0009793
5.819554,1.0025865
5.820943,0.9984436
5.822332,1.0013431
5.825110,1.0005891
5.826499,0.9989354
5.827888,1.0016050
5.829277,0.9996195
5.830666,1.0019149
5.832055,1.0004652
5.833443,0.9991813
5.834832,1.0014970
5.836221,0.9983521
5.837610,0.9999302
5.838999,0.9995773
5.840388,1.0047418
5.841777,0.9984167
5.843166,1.0005587
5.844555,0.9985400
5.845944,0.9994305
5.847333,0.9980544
5.848722,1.0023888
5.850110,1.0001791
5.851499,0.9997666
5.852888,1.0000194
5.854277,1.0002960
5.855666,1.0002331
5.857055,0.9999984
5.858444,0.9988524
5.859833,0.9987800
5.861222,0.9986225
5.864000,0.9991618
5.865388,0.9996192
5.866777,0.9999737
5.868166,1.0019842
5.869555,1.0011231
5.870944,1.0004260
5.872333,0.9995482
5.873722,1.0014135
5.875111,1.0004296
5.876500,1.0024671
5.877889,0.9991465
5.882055,1.0014413
5.883444,0.9986137
5.884833,1.0009658
5.886222,1.0017574
5.887611,1.0000854
5.889000,1.0019648
5.890389,0.9989419
5.891778,0.9997491
5.893167,1.0020059
5.894556,0.9989948
5.895945,1.0018214
5.897333,0.9987634
5.898722,1.0011052
5.900111,1.0002503
5.901500,0.9984181
5.902889,1.0016759
5.904278,1.0011451
5.905667,0.9984855
5.907056,1.0004552
5.908445,1.0010653
5.909834,0.9995927
5.911223,0.9989921
5.912611,0.9992733
5.914000,1.0027332
5.915389,1.0004879
5.918167,1.0008121
5.919556,0.9998779
5.920945,0.9981592
5.922334,1.0001270
5.923723,0.9998465
5.925112,0.9983386
5.926501,1.0006856
5.927889,1.0008225
5.929278,0.9998401
5.930667,0.9987627
5.932056,0.9994765
5.933445,0.9999486
5.934834,1.0004230
5.936223,0.9988738
5.937612,1.0015893
5.939001,0.9995380
5.940390,1.0021158
5.941779,1.0011871
5.943168,0.9992677
5.944556,1.0001918
5.945945,0.9983433
5.947334,0.9993248
5.948723,0.9999485
5.950112,1.0005267
5.951501,1.0002880
5.952890,0.9999068
5.954279,1.0003923
5.955668,1.0013220
5.957057,1.0006271
5.958446,0.9985020
5.959834,1.0007393
5.961223,1.0025157
5.962612,0.9979330
5.964001,0.9999566
5.965390,1.0008157
5.966779,1.0008524
5.968168,1.0006127
5.969557,1.0003176
5.970946,0.9972084
5.972335,0.9990406
5.973724,0.9998399
5.975112,0.9994495
5.976501,1.0000998
5.977890,1.0008364
5.979279,1.0011892
5.980668,0.9993248
5.982057,1.0003284
5.983446,0.9992763
5.984835,1.0009035
5.986224,0.9995349
5.987613,0.9986460
5.989002,1.0000037
5.990390,0.9999431
5.991779,0.9985743
5.993168,0.9998149
5.994557,1.0012118
5.995946,0.9987812
5.997335,0.9983588
5.998724,0.9998829
6.000113,1.0005608
6.001502,1.0006475
6.002891,1.0000233
6.004280,1.0020317
6.005669,0.9990765
6.007057,1.0012007
6.008446,0.9995284
6.009835,1.0000455
6.011224,0.9998255
6.012613,1.0025329
6.014002,1.0017618
6.015391,0.9992387
6.016780,1.0004815
6.018169,1.0023960
6.019558,1.0021517
6.020947,1.0005559
6.022335,1.0000433
6.023724,0.9982359
6.025113,1.0009956
6.026502,0.9981879
6.027891,1.0004198
6.029280,1.0010478
6.030669,0.9996073
6.032058,1.0001832
6.033447,0.9981412
6.034836,0.9991688
6.036225,0.9987786
6.037613,1.0027310
6.039002,1.0001171
6.040391,1.0002851
6.041780,0.9978545
6.043169,1.0000917
6.044558,1.0001292
6.045947,1.0004590
6.047336,0.9978135
6.048725,0.9993707
6.050114,1.0003295
6.051503,1.0015265
6.052892,0.9999760
6.054280,0.9993672
6.055669,1.0004531
6.057058,1.0006687
6.058447,0.9990975
6.059836,0.9995427
6.061225,0.9991367
6.062614,1.0001042
6.064003,1.0001325
6.065392,1.0019241
6.066781,0.9992418
6.068170,0.9997652
6.069558,0.9995833
6.070947,1.0008001
6.072336,0.9987553
6.073725,1.0016111
6.075114,1.0009494
6.076503,0.9996692
6.077892,0.9991852
6.079281,1.0004320
6.080670,1.0006576
6.082059,0.9995114
6.083448,1.0006451
6.084836,0.9999270
6.086225,1.0010804
6.087614,0.9987351
6.089003,1.0015995
6.090392,0.9989308
6.091781,0.9992081
6.093170,1.0006223
6.094559,1.0007458
6.095948,0.9998264
6.097337,1.0001830
6.098726,1.0011794
6.100114,1.0014886
6.101503,1.0009353
6.102892,1.0011335
6.104281,1.0002565
6.105670,0.9989012
6.107059,0.9999568
6.108448,0.9983094
6.109837,1.0013930
6.111226,0.9998313
6.112615,0.9994273
6.114004,1.0004186
6.115393,1.0010129
6.116781,1.0018771
6.118170,0.9982491
6.119559,0.9989494
6.120948,0.9986695
6.122337,1.0008291
6.123726,1.0005148
6.125115,0.9995048
6.126504,0.9993579
6.127893,0.9993233
6.129282,1.0012602
6.130671,0.9991830
6.132059,1.0009776
6.133448,1.0002743
6.134837,0.9978658
6.136226,1.0003104
6.137615,0.9990265
6.139004,0.9986332
6.140393,0.9996367
6.141782,0.9988141
6.143171,0.9993472
6.144560,1.0000184
6.145949,1.0003768
6.147337,0.9990495
6.148726,1.0017743
6.150115,0.9982807
6.151504,1.0024493
6.152893,1.0014204
6.154282,1.0009146
6.155671,0.9978856
6.157060,1.0007256
6.158449,0.9994521
6.159838,0.9999760
6.161227,1.0010840
6.162616,0.9986483
6.164004,0.9987714
6.165393,0.9976378
6.166782,1.0019987
6.168171,0.9996730
6.169560,0.9993069
6.170949,0.9977019
6.172338,1.0010574
6.173727,1.0003427
6.175116,0.9991878
6.176505,0.9983237
6.177894,0.9981106
6.179282,0.9970029
6.180671,0.9987214
6.182060,0.9978520
6.183449,1.0017514
6.184838,0.9980502
6.186227,0.9994746
6.187616,0.9990009
6.189005,0.9996398
6.190394,1.0006115
6.191783,1.0015100
6.193172,0.9990355
6.194560,1.0004246
6.195949,1.0009417
6.197338,0.9994158
6.198727,0.9994245
6.200116,1.0009353
6.201505,0.9991348
6.202894,0.9984658
6.204283,0.9990413
6.205672,0.9981412
6.207061,0.9973560
6.208450,0.9995058
6.211227,1.0002328
6.212616,1.0006259
6.214005,1.0010369
6.215394,1.0009342
6.216783,0.9998966
6.218172,1.0009831
6.219561,0.9997514
6.220950,0.9996363
6.222339,0.9999179
6.223728,0.9995196
6.225117,0.9996207
6.226505,1.0006551
6.227894,1.0000551
6.229283,1.0006927
6.230672,1.0005863
6.232061,1.0009080
6.233450,0.9992662
6.234839,1.0006057
6.236228,0.9985098
6.237617,0.9990073
6.239006,0.9995752
6.240395,0.9995934
6.241783,0.9992170
6.243172,1.0020356
6.244561,1.0004189
6.245950,1.0007802
6.247339,0.9993065
6.248728,1.0005823
6.250117,0.9991717
6.251506,1.0022604
6.252895,0.9982625
6.254284,1.0009704
6.255673,1.0013945
6.257061,0.9986160
6.258450,1.0013394
6.259839,0.9997697
6.261228,1.0003044
6.262617,0.9996617
6.264006,0.9990838
6.265395,1.0018612
6.266784,0.9984469
6.268173,0.9985527
6.269562,0.9985632
6.270951,1.0004136
6.272339,1.0000948
6.273728,0.9996657
6.275117,1.0003439
6.276506,0.9995143
6.277895,0.9975635
6.279284,1.0004910
6.280673,1.0002019
6.282062,1.0014346
6.283451,1.0012929
6.284840,0.9996345
6.286229,1.0014373
6.289006,0.9994075
6.290395,0.9993256
6.291784,0.9996538
6.293173,1.0012022
6.294562,1.0008893
6.295951,1.0011370
6.297340,0.9999741
6.298729,0.9982010
6.300118,0.9985779
6.301507,0.9981430
6.302896,1.0037669
6.304284,0.9998567
6.305673,1.0024124
6.307062,1.0030746
6.308451,0.9997330
6.309840,1.0007451
6.312618,0.9992334
6.315396,1.0001005
6.316785,1.0015759
6.319562,1.0002713
6.320951,1.0003606
6.322340,0.9999378
6.323729,0.9979151
6.325118,0.9990221
6.326507,0.9980128
6.327896,0.9980762
6.329285,1.0023381
6.334840,1.0026792
6.336229,1.0007685
6.337618,1.0005038
6.343174,1.0016643
6.345952,1.0015958
6.347341,0.9981625
6.348730,0.9998380
6.350119,1.0017092
6.351507,0.9993949
6.352896,0.9995799
